"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-01","2015","01","01","","-0.6","","-6.1","","-3.4","","21.4","","0.0","","","M","","M","0.2","","2","","24","","63",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-02","2015","01","02","","-0.5","","-13.6","","-7.1","","25.1","","0.0","","","M","","M","0.0","","3","","25","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-03","2015","01","03","","2.3","","-14.8","","-6.3","","24.3","","0.0","","","M","","M","","M","3","","14","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-04","2015","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-05","2015","01","05","","-2.9","","-13.5","","-8.2","","26.2","","0.0","","","M","","M","0.0","","2","","28","","61",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-06","2015","01","06","","-7.4","","-13.2","","-10.3","","28.3","","0.0","","","M","","M","1.5","","3","","25","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-07","2015","01","07","","-7.6","","-24.2","","-15.9","","33.9","","0.0","","","M","","M","0.0","","4","","34","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-08","2015","01","08","","-6.3","","-24.0","","-15.2","","33.2","","0.0","","","M","","M","0.2","","3","","22","","65",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-09","2015","01","09","","-5.2","","-11.9","","-8.6","","26.6","","0.0","","","M","","M","2.8","","10","","22","","67",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-10","2015","01","10","","-7.5","","-13.3","","-10.4","","28.4","","0.0","","","M","","M","0.6","","8","","24","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-11","2015","01","11","","0.6","","-11.4","","-5.4","","23.4","","0.0","","","M","","M","0.0","","8","","20","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-12","2015","01","12","","1.2","","-17.5","","-8.2","","26.2","","0.0","","","M","","M","2.1","","6","","35","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-13","2015","01","13","","-14.1","","-24.6","","-19.4","","37.4","","0.0","","","M","","M","0.2","","6","","2","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-14","2015","01","14","","-6.1","","-24.8","","-15.5","","33.5","","0.0","","","M","","M","","M","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-15","2015","01","15","","-1.4","","-17.0","","-9.2","","27.2","","0.0","","","M","","M","0.0","","7","","25","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-16","2015","01","16","","-4.2","E","-10.3","E","-7.3","E","25.3","E","0.0","E","","M","","M","0.0","E","6","","","M","","M"
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-17","2015","01","17","","-8.3","E","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-18","2015","01","18","","2.0","","-1.9","","0.1","","17.9","","0.0","","","M","","M","0.9","","6","","17","","59",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-19","2015","01","19","","1.8","","-12.0","","-5.1","","23.1","","0.0","","","M","","M","0.2","","7","","31","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-20","2015","01","20","","-8.3","","-18.6","","-13.5","","31.5","","0.0","","","M","","M","0.2","","6","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-21","2015","01","21","","-7.5","","-17.6","","-12.6","","30.6","","0.0","","","M","","M","0.0","","6","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-22","2015","01","22","","-5.9","","-15.8","","-10.9","","28.9","","0.0","","","M","","M","0.0","","6","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-23","2015","01","23","","-1.1","","-6.0","","-3.6","","21.6","","0.0","","","M","","M","0.0","","6","","21","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-24","2015","01","24","","-0.3","","-2.2","","-1.3","","19.3","","0.0","","","M","","M","0.0","","6","","25","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-25","2015","01","25","","-0.4","","-15.7","","-8.1","","26.1","","0.0","","","M","","M","0.0","","7","","29","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-26","2015","01","26","","-11.3","","-17.6","","-14.5","","32.5","","0.0","","","M","","M","0.0","","7","","1","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-27","2015","01","27","","-9.4","","-15.2","","-12.3","","30.3","","0.0","","","M","","M","0.0","","6","","4","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-28","2015","01","28","","-3.3","","-18.0","","-10.7","","28.7","","0.0","","","M","","M","0.0","","6","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-29","2015","01","29","","-0.5","","-17.0","","-8.8","","26.8","","0.0","","","M","","M","1.8","","6","","19","","65",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-30","2015","01","30","","-0.7","","-19.1","","-9.9","","27.9","","0.0","","","M","","M","0.7","","9","","33","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-01-31","2015","01","31","","-5.5","","-24.1","","-14.8","","32.8","","0.0","","","M","","M","0.2","","12","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-01","2015","02","01","","-5.5","","-18.1","","-11.8","","29.8","","0.0","","","M","","M","0.0","","12","","3","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-02","2015","02","02","","-14.5","","-22.0","","-18.3","","36.3","","0.0","","","M","","M","2.2","","8","","1","","61",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-03","2015","02","03","","-4.9","","-24.9","","-14.9","","32.9","","0.0","","","M","","M","0.2","","6","","23","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-04","2015","02","04","","-0.4","","-7.7","","-4.1","","22.1","","0.0","","","M","","M","5.0","","7","","21","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-05","2015","02","05","","-7.7","","-21.6","","-14.7","","32.7","","0.0","","","M","","M","0.0","","8","","36","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-06","2015","02","06","","-4.1","","-21.0","","-12.6","","30.6","","0.0","","","M","","M","0.2","","10","","28","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-07","2015","02","07","","-4.7","","-13.2","","-9.0","","27.0","","0.0","","","M","","M","4.6","","17","","3","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-08","2015","02","08","","-13.0","","-15.4","","-14.2","","32.2","","0.0","","","M","","M","1.1","","10","","4","","57",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-09","2015","02","09","","-12.4","","-14.7","","-13.6","","31.6","","0.0","","","M","","M","0.0","","","","5","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-10","2015","02","10","","-4.4","","-17.7","","-11.1","","29.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-11","2015","02","11","","-1.4","","-17.6","","-9.5","","27.5","","0.0","","","M","","M","3.4","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-12","2015","02","12","","-2.3","","-20.8","","-11.6","","29.6","","0.0","","","M","","M","0.2","","","","33","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-13","2015","02","13","","-9.8","","-25.8","","-17.8","","35.8","","0.0","","","M","","M","0.5","","","","20","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-14","2015","02","14","","-5.9","","-13.9","","-9.9","","27.9","","0.0","","","M","","M","3.5","","","","14","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-15","2015","02","15","","-13.9","","-23.6","","-18.8","","36.8","","0.0","","","M","","M","0.2","","16","","33","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-16","2015","02","16","","-17.2","","-28.4","","-22.8","","40.8","","0.0","","","M","","M","0.0","","13","","32","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-17","2015","02","17","","-12.6","","-24.7","","-18.7","","36.7","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-18","2015","02","18","","-5.9","","-18.2","","-12.1","","30.1","","0.0","","","M","","M","0.4","","16","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-19","2015","02","19","","-10.1","","-22.6","","-16.4","","34.4","","0.0","","","M","","M","0.2","","15","","26","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-20","2015","02","20","","-13.9","","-23.7","","-18.8","","36.8","","0.0","","","M","","M","0.0","","","","28","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-21","2015","02","21","","-3.9","","-15.2","","-9.6","","27.6","","0.0","","","M","","M","1.4","","","","18","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-22","2015","02","22","","-3.7","","-14.7","","-9.2","","27.2","","0.0","","","M","","M","0.2","","","","29","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-23","2015","02","23","","-14.6","","-23.4","","-19.0","","37.0","","0.0","","","M","","M","0.2","","","","25","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-24","2015","02","24","","-6.1","","-25.3","","-15.7","","33.7","","0.0","","","M","","M","0.4","","","","22","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-25","2015","02","25","","-5.8","","-19.6","","-12.7","","30.7","","0.0","","","M","","M","0.0","","","","27","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-26","2015","02","26","","-11.5","","-23.3","","-17.4","","35.4","","0.0","","","M","","M","0.2","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-27","2015","02","27","","-9.9","","-25.3","","-17.6","","35.6","","0.0","","","M","","M","0.0","","","","23","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-02-28","2015","02","28","","-5.9","","-24.6","","-15.3","","33.3","","0.0","","","M","","M","0.0","","","","22","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-01","2015","03","01","","-4.2","","-17.6","","-10.9","","28.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-02","2015","03","02","","-1.9","","-12.4","","-7.2","","25.2","","0.0","","","M","","M","0.0","","","","25","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-03","2015","03","03","","0.8","","-20.0","","-9.6","","27.6","","0.0","","","M","","M","3.5","","","","15","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-04","2015","03","04","","1.1","","-7.2","","-3.1","","21.1","","0.0","","","M","","M","0.2","","","","24","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-05","2015","03","05","","-7.1","","-17.4","","-12.3","","30.3","","0.0","","","M","","M","1.8","","21","","31","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-06","2015","03","06","","-7.1","","-23.7","","-15.4","","33.4","","0.0","","","M","","M","0.0","","","","22","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-07","2015","03","07","","-2.5","","-10.7","","-6.6","","24.6","","0.0","","","M","","M","0.0","","","","21","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-08","2015","03","08","","0.1","","-12.9","","-6.4","","24.4","","0.0","","","M","","M","0.4","","","","26","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-09","2015","03","09","","2.6","","-3.7","","-0.6","","18.6","","0.0","","","M","","M","0.0","","","","23","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-10","2015","03","10","","3.8","","-3.9","","-0.1","","18.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-11","2015","03","11","","5.7","","0.6","","3.2","","14.8","","0.0","","","M","","M","0.0","","","","32","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-12","2015","03","12","","0.9","","-7.2","","-3.2","","21.2","","0.0","","","M","","M","0.0","","","","34","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-13","2015","03","13","","3.8","","-7.6","","-1.9","","19.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-14","2015","03","14","","3.1","","-0.5","","1.3","","16.7","","0.0","","","M","","M","5.5","","","","27","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-15","2015","03","15","","1.9","","-2.8","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","34","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-16","2015","03","16","","2.7","","-4.5","","-0.9","","18.9","","0.0","","","M","","M","1.6","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-17","2015","03","17","","3.2","","-5.0","","-0.9","","18.9","","0.0","","","M","","M","1.8","","3","","34","","65",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-18","2015","03","18","","-1.8","","-10.2","","-6.0","","24.0","","0.0","","","M","","M","0.2","","2","","30","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-19","2015","03","19","","-1.4","","-12.3","","-6.9","","24.9","","0.0","","","M","","M","0.0","","3","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-20","2015","03","20","","0.1","","-5.5","","-2.7","","20.7","","0.0","","","M","","M","0.0","","2","","16","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-21","2015","03","21","","5.2","","-6.5","","-0.7","","18.7","","0.0","","","M","","M","2.6","","3","","32","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-22","2015","03","22","","-5.4","","-12.2","","-8.8","","26.8","","0.0","","","M","","M","0.2","","3","","25","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-23","2015","03","23","","-5.1","","-14.7","","-9.9","","27.9","","0.0","","","M","","M","0.0","","3","","32","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-24","2015","03","24","","-2.0","","-13.3","","-7.7","","25.7","","0.0","","","M","","M","0.0","","3","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-25","2015","03","25","","5.8","","-10.4","","-2.3","","20.3","","0.0","","","M","","M","5.8","","3","","18","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-26","2015","03","26","","2.6","","0.2","","1.4","","16.6","","0.0","","","M","","M","4.9","","3","","20","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-27","2015","03","27","","1.3","","-7.8","","-3.3","","21.3","","0.0","","","M","","M","0.5","","3","","34","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-28","2015","03","28","","-1.7","","-11.8","","-6.8","","24.8","","0.0","","","M","","M","0.0","","3","","35","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-29","2015","03","29","","2.6","","-9.9","","-3.7","","21.7","","0.0","","","M","","M","0.0","","3","","21","","61",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-30","2015","03","30","","6.4","","0.0","","3.2","","14.8","","0.0","","","M","","M","1.0","","4","","25","","57",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-03-31","2015","03","31","","1.2","","-5.8","","-2.3","","20.3","","0.0","","","M","","M","0.0","","3","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-01","2015","04","01","","2.4","","-6.9","","-2.3","","20.3","","0.0","","","M","","M","0.0","","3","","20","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-02","2015","04","02","","8.1","","-1.1","","3.5","","14.5","","0.0","","","M","","M","6.3","","2","","18","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-03","2015","04","03","","8.8","","0.8","","4.8","","13.2","","0.0","","","M","","M","2.9","","2","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-04","2015","04","04","","5.2","","-1.3","","2.0","","16.0","","0.0","","","M","","M","1.2","","2","","26","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-05","2015","04","05","","4.7","","-3.8","","0.5","","17.5","","0.0","","","M","","M","0.2","","2","","28","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-06","2015","04","06","","4.4","","-2.9","","0.8","","17.2","","0.0","","","M","","M","0.0","","3","","4","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-07","2015","04","07","","7.6","","-0.5","","3.6","","14.4","","0.0","","","M","","M","0.0","","3","","4","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-08","2015","04","08","","5.2","","-0.5","","2.4","","15.6","","0.0","","","M","","M","6.3","","2","","6","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-09","2015","04","09","","6.7","","0.9","","3.8","","14.2","","0.0","","","M","","M","7.0","","3","","14","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-10","2015","04","10","","10.1","","3.1","","6.6","","11.4","","0.0","","","M","","M","8.2","","2","","24","","67",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-11","2015","04","11","","10.3","","-0.3","","5.0","","13.0","","0.0","","","M","","M","0.0","","","","30","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-12","2015","04","12","","8.2","","-0.8","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-13","2015","04","13","","15.9","","0.0","","8.0","","10.0","","0.0","","","M","","M","2.7","","","","27","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-14","2015","04","14","","15.1","","1.0","","8.1","","9.9","","0.0","","","M","","M","0.2","","","","23","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-15","2015","04","15","","14.6","","-0.3","","7.2","","10.8","","0.0","","","M","","M","0.0","","","","32","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-16","2015","04","16","","17.5","","-2.7","","7.4","","10.6","","0.0","","","M","","M","0.0","","2","","20","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-17","2015","04","17","","13.9","","2.7","","8.3","","9.7","","0.0","","","M","","M","0.6","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-18","2015","04","18","","19.0","","1.8","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","32","","57",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-19","2015","04","19","","15.0","","1.9","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","6","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-20","2015","04","20","","11.6","","5.8","","8.7","","9.3","","0.0","","","M","","M","28.2","","","","11","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-21","2015","04","21","","10.7","","3.0","","6.9","","11.1","","0.0","","","M","","M","0.6","","","","23","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-22","2015","04","22","","8.5","","2.0","","5.3","","12.7","","0.0","","","M","","M","0.2","","","","20","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-23","2015","04","23","","5.7","","-0.6","","2.6","","15.4","","0.0","","","M","","M","0.2","","","","28","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-24","2015","04","24","","7.2","","-1.5","","2.9","","15.1","","0.0","","","M","","M","0.0","","2","","28","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-25","2015","04","25","","7.8","","-3.5","","2.2","","15.8","","0.0","","","M","","M","0.0","","2","","19","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-26","2015","04","26","","9.5","","1.7","","5.6","","12.4","","0.0","","","M","","M","0.0","","2","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-27","2015","04","27","","12.8","","3.3","","8.1","","9.9","","0.0","","","M","","M","0.0","","2","","34","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-28","2015","04","28","","14.9","","4.0","","9.5","","8.5","","0.0","","","M","","M","0.0","","","","19","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-29","2015","04","29","","15.6","","3.2","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-04-30","2015","04","30","","19.0","","4.4","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","35","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-01","2015","05","01","","19.2","","6.4","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-02","2015","05","02","","18.9","","3.5","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","26","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-03","2015","05","03","","13.1","","5.1","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-04","2015","05","04","","20.4","","6.9","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","26","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-05","2015","05","05","","17.5","","5.5","","11.5","","6.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-06","2015","05","06","","21.3","","4.2","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-07","2015","05","07","","22.7","","5.5","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-08","2015","05","08","","24.5","","7.8","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-09","2015","05","09","","24.0","","13.9","","19.0","","0.0","","1.0","","","M","","M","4.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-10","2015","05","10","","21.4","","12.8","","17.1","","0.9","","0.0","","","M","","M","0.2","","","","3","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-11","2015","05","11","","21.9","E","13.2","E","17.6","E","0.4","E","0.0","E","","M","","M","0.0","E","","","","M","","M"
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-12","2015","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-13","2015","05","13","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-14","2015","05","14","","13.3","","1.4","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-15","2015","05","15","","19.6","","4.1","","11.9","","6.1","","0.0","","","M","","M","1.5","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-16","2015","05","16","","19.3","","7.8","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-17","2015","05","17","","21.6","","6.1","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-18","2015","05","18","","21.2","","10.3","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-19","2015","05","19","","21.2","","6.2","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","26","","56",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-20","2015","05","20","","15.9","","5.1","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","24","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-21","2015","05","21","","15.9","","7.3","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","19","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-22","2015","05","22","","14.9","","1.1","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","27","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-23","2015","05","23","","12.0","","-2.2","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","20","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-24","2015","05","24","","23.6","","8.1","","15.9","","2.1","","0.0","","","M","","M","0.0","","","","23","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-25","2015","05","25","","20.4","","10.8","","15.6","","2.4","","0.0","","","M","","M","0.3","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-26","2015","05","26","","24.2","","12.4","","18.3","","0.0","","0.3","","","M","","M","0.7","","","","19","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-27","2015","05","27","","","M","15.1","E","","M","","M","","M","","M","","M","","M","","","17","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-28","2015","05","28","","24.6","","9.6","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","34","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-29","2015","05","29","","24.6","","8.8","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","18","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-30","2015","05","30","","24.7","","10.2","","17.5","","0.5","","0.0","","","M","","M","3.3","","","","1","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-05-31","2015","05","31","","11.0","","7.5","","9.3","","8.7","","0.0","","","M","","M","13.8","","","","1","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-06-01","2015","06","01","","14.2","","8.5","","11.4","","6.6","","0.0","","","M","","M","0.7","","","","5","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-06-02","2015","06","02","","17.3","","5.3","","11.3","","6.7","","0.0","","","M","","M","0.0","","","","36","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2015-06-03","2015","06","03","","20.2","","4.0","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","","","<31",""
