Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-06,2014,12,6,,4.0,,-4.2,,-0.1,,18.1,,0.0,,,M,,M,0.0,,2,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-07,2014,12,7,,-3.7,,-9.6,,-6.7,,24.7,,0.0,,,M,,M,0.0,,2,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-08,2014,12,8,,1.4,,-9.7,,-4.2,,22.2,,0.0,,,M,,M,0.0,,1,,14,,56,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-09,2014,12,9,,4.0,,0.7,,2.4,,15.6,,0.0,,,M,,M,0.0,,2,,1,,41,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-10,2014,12,10,,0.9,,-3.4,,-1.3,,19.3,,0.0,,,M,,M,3.6,,2,,36,,56,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-11,2014,12,11,,-2.4,,-5.1,,-3.8,,21.8,,0.0,,,M,,M,0.5,,8,,35,,35,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-12,2014,12,12,,-0.5,,-7.1,,-3.8,,21.8,,0.0,,,M,,M,0.0,,8,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-13,2014,12,13,,1.6,,-5.6,,-2.0,,20.0,,0.0,,,M,,M,0.0,,7,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-14,2014,12,14,,2.7,,0.4,,1.6,,16.4,,0.0,,,M,,M,0.0,,6,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-15,2014,12,15,,2.3,,0.3,,1.3,,16.7,,0.0,,,M,,M,0.0,,4,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-16,2014,12,16,,4.7,,0.5,,2.6,,15.4,,0.0,,,M,,M,5.5,,3,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-17,2014,12,17,,5.3,,0.7,,3.0,,15.0,,0.0,,,M,,M,1.8,,1,,24,,39,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-18,2014,12,18,,0.9,,-4.4,,-1.8,,19.8,,0.0,,,M,,M,0.0,,2,,31,,35,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-19,2014,12,19,,-2.8,,-10.1,,-6.5,,24.5,,0.0,,,M,,M,0.0,,2,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-20,2014,12,20,,-2.3,,-11.1,,-6.7,,24.7,,0.0,,,M,,M,0.2,,2,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-21,2014,12,21,,-1.3,,-7.1,,-4.2,,22.2,,0.0,,,M,,M,0.0,,2,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-22,2014,12,22,,-1.4,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-23,2014,12,23,,5.9,,-2.7,,1.6,,16.4,,0.0,,,M,,M,0.7,,2,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-24,2014,12,24,,11.2,,5.8,,8.5,,9.5,,0.0,,,M,,M,1.3,,0,T,20,,56,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-25,2014,12,25,,9.6,,3.6,,6.6,,11.4,,0.0,,,M,,M,0.6,,1,,23,,98,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-26,2014,12,26,,5.1,,0.7,,2.9,,15.1,,0.0,,,M,,M,0.0,,1,,24,,35,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-27,2014,12,27,,8.6,,0.3,,4.5,,13.5,,0.0,,,M,,M,0.3,,2,,20,,44,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-28,2014,12,28,,7.9,,-1.2,,3.4,,14.6,,0.0,,,M,,M,1.9,,2,,23,,43,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-29,2014,12,29,,-0.6,,-9.2,,-4.9,,22.9,,0.0,,,M,,M,0.2,,1,,30,,37,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-30,2014,12,30,,-5.8,,-14.1,,-10.0,,28.0,,0.0,,,M,,M,0.0,,1,,,,<31,
-76.60,44.22,KINGSTON CLIMATE,6104142,2014-12-31,2014,12,31,,-3.7,,-12.4,,-8.1,,26.1,,0.0,,,M,,M,0.0,,2,,26,,52,
