PRODUCT,DESC_1,Qty net,DATE_DELIV,
52,"Hamburger 4"" 12",969,6/2/16,
52,"Hamburger 4"" 12",533,6/3/16,
52,"Hamburger 4"" 12",867,6/4/16,
52,"Hamburger 4"" 12",11,6/6/16,
52,"Hamburger 4"" 12",33,6/7/16,
52,"Hamburger 4"" 12",394,6/8/16,
52,"Hamburger 4"" 12",1027,6/9/16,
52,"Hamburger 4"" 12",650,6/10/16,
52,"Hamburger 4"" 12",490,6/11/16,
52,"Hamburger 4"" 12",1,6/13/16,
52,"Hamburger 4"" 12",584,6/14/16,
52,"Hamburger 4"" 12",297,6/15/16,
52,"Hamburger 4"" 12",770,6/16/16,
52,"Hamburger 4"" 12",528,6/17/16,
52,"Hamburger 4"" 12",721,6/18/16,
52,"Hamburger 4"" 12",588,6/21/16,
52,"Hamburger 4"" 12",403,6/22/16,
52,"Hamburger 4"" 12",643,6/23/16,
52,"Hamburger 4"" 12",509,6/24/16,
52,"Hamburger 4"" 12",743,6/25/16,
52,"Hamburger 4"" 12",754,6/28/16,
52,"Hamburger 4"" 12",704,6/29/16,
52,"Hamburger 4"" 12",1194,6/30/16,
52,"Hamburger 4"" 12",86,7/1/16,
52,"Hamburger 4"" 12",1060,7/2/16,
52,"Hamburger 4"" 12",17,7/3/16,
52,"Hamburger 4"" 12",816,7/5/16,
52,"Hamburger 4"" 12",432,7/6/16,
52,"Hamburger 4"" 12",761,7/7/16,
52,"Hamburger 4"" 12",859,7/8/16,
52,"Hamburger 4"" 12",650,7/9/16,
52,"Hamburger 4"" 12",603,7/12/16,
52,"Hamburger 4"" 12",309,7/13/16,
52,"Hamburger 4"" 12",1375,7/14/16,
52,"Hamburger 4"" 12",411,7/15/16,
52,"Hamburger 4"" 12",594,7/16/16,
52,"Hamburger 4"" 12",12,7/18/16,
52,"Hamburger 4"" 12",610,7/19/16,
52,"Hamburger 4"" 12",290,7/20/16,
52,"Hamburger 4"" 12",799,7/21/16,
52,"Hamburger 4"" 12",727,7/22/16,
52,"Hamburger 4"" 12",667,7/23/16,
52,"Hamburger 4"" 12",579,7/26/16,
52,"Hamburger 4"" 12",267,7/27/16,
52,"Hamburger 4"" 12",1002,7/28/16,
52,"Hamburger 4"" 12",739,7/29/16,
52,"Hamburger 4"" 12",899,7/30/16,
52,"Hamburger 4"" 12",751,8/2/16,
52,"Hamburger 4"" 12",286,8/3/16,
52,"Hamburger 4"" 12",668,8/4/16,
52,"Hamburger 4"" 12",855,8/5/16,
52,"Hamburger 4"" 12",823,8/6/16,
52,"Hamburger 4"" 12",9,8/8/16,
52,"Hamburger 4"" 12",596,8/9/16,
52,"Hamburger 4"" 12",243,8/10/16,
52,"Hamburger 4"" 12",799,8/11/16,
52,"Hamburger 4"" 12",782,8/12/16,
52,"Hamburger 4"" 12",694,8/13/16,
52,"Hamburger 4"" 12",9,8/15/16,
52,"Hamburger 4"" 12",550,8/16/16,
52,"Hamburger 4"" 12",394,8/17/16,
52,"Hamburger 4"" 12",615,8/18/16,
52,"Hamburger 4"" 12",854,8/19/16,
52,"Hamburger 4"" 12",774,8/20/16,
52,"Hamburger 4"" 12",1,8/22/16,
52,"Hamburger 4"" 12",687,8/23/16,
52,"Hamburger 4"" 12",320,8/24/16,
52,"Hamburger 4"" 12",646,8/25/16,
52,"Hamburger 4"" 12",514,8/26/16,
52,"Hamburger 4"" 12",823,8/27/16,
52,"Hamburger 4"" 12",-2,8/29/16,
52,"Hamburger 4"" 12",646,8/30/16,
52,"Hamburger 4"" 12",161,8/31/16,
52,"Hamburger 4"" 12",668,9/1/16,
52,"Hamburger 4"" 12",420,9/2/16,
52,"Hamburger 4"" 12",702,9/3/16,
52,"Hamburger 4"" 12",10,9/4/16,
52,"Hamburger 4"" 12",521,9/6/16,
52,"Hamburger 4"" 12",221,9/7/16,
52,"Hamburger 4"" 12",585,9/8/16,
52,"Hamburger 4"" 12",533,9/9/16,
52,"Hamburger 4"" 12",556,9/10/16,
52,"Hamburger 4"" 12",11,9/12/16,
52,"Hamburger 4"" 12",509,9/13/16,
52,"Hamburger 4"" 12",275,9/14/16,
52,"Hamburger 4"" 12",460,9/15/16,
52,"Hamburger 4"" 12",459,9/16/16,
52,"Hamburger 4"" 12",307,9/17/16,
52,"Hamburger 4"" 12",424,9/20/16,
52,"Hamburger 4"" 12",331,9/21/16,
52,"Hamburger 4"" 12",646,9/22/16,
52,"Hamburger 4"" 12",471,9/23/16,
52,"Hamburger 4"" 12",705,9/24/16,
52,"Hamburger 4"" 12",431,9/27/16,
52,"Hamburger 4"" 12",54,9/28/16,
52,"Hamburger 4"" 12",336,9/29/16,
52,"Hamburger 4"" 12",385,9/30/16,
52,"Hamburger 4"" 12",356,10/1/16,
52,"Hamburger 4"" 12",254,10/4/16,
52,"Hamburger 4"" 12",159,10/5/16,
52,"Hamburger 4"" 12",532,10/6/16,
52,"Hamburger 4"" 12",296,10/7/16,
52,"Hamburger 4"" 12",434,10/8/16,
52,"Hamburger 4"" 12",260,10/11/16,
52,"Hamburger 4"" 12",121,10/12/16,
52,"Hamburger 4"" 12",242,10/13/16,
52,"Hamburger 4"" 12",387,10/14/16,
52,"Hamburger 4"" 12",371,10/15/16,
52,"Hamburger 4"" 12",438,10/18/16,
52,"Hamburger 4"" 12",151,10/19/16,
52,"Hamburger 4"" 12",223,10/20/16,
52,"Hamburger 4"" 12",243,10/21/16,
52,"Hamburger 4"" 12",376,10/22/16,
52,"Hamburger 4"" 12",294,10/25/16,
52,"Hamburger 4"" 12",117,10/26/16,
52,"Hamburger 4"" 12",210,10/27/16,
52,"Hamburger 4"" 12",147,10/28/16,
52,"Hamburger 4"" 12",268,10/29/16,
52,"Hamburger 4"" 12",292,11/1/16,
52,"Hamburger 4"" 12",234,11/2/16,
52,"Hamburger 4"" 12",208,11/3/16,
52,"Hamburger 4"" 12",342,11/4/16,
52,"Hamburger 4"" 12",439,11/5/16,
52,"Hamburger 4"" 12",287,11/8/16,
52,"Hamburger 4"" 12",273,11/9/16,
52,"Hamburger 4"" 12",201,11/10/16,
52,"Hamburger 4"" 12",300,11/11/16,
52,"Hamburger 4"" 12",489,11/12/16,
52,"Hamburger 4"" 12",1,11/14/16,
52,"Hamburger 4"" 12",301,11/15/16,
52,"Hamburger 4"" 12",149,11/16/16,
52,"Hamburger 4"" 12",189,11/17/16,
52,"Hamburger 4"" 12",152,11/18/16,
52,"Hamburger 4"" 12",465,11/19/16,
52,"Hamburger 4"" 12",261,11/22/16,
52,"Hamburger 4"" 12",99,11/23/16,
52,"Hamburger 4"" 12",173,11/24/16,
52,"Hamburger 4"" 12",154,11/25/16,
52,"Hamburger 4"" 12",239,11/26/16,
52,"Hamburger 4"" 12",1,11/28/16,
52,"Hamburger 4"" 12",331,11/29/16,
52,"Hamburger 4"" 12",149,11/30/16,
52,"Hamburger 4"" 12",245,12/1/16,
52,"Hamburger 4"" 12",420,12/2/16,
52,"Hamburger 4"" 12",447,12/3/16,
52,"Hamburger 4"" 12",224,12/6/16,
52,"Hamburger 4"" 12",103,12/7/16,
52,"Hamburger 4"" 12",157,12/8/16,
52,"Hamburger 4"" 12",208,12/9/16,
52,"Hamburger 4"" 12",345,12/10/16,
52,"Hamburger 4"" 12",232,12/13/16,
52,"Hamburger 4"" 12",60,12/14/16,
52,"Hamburger 4"" 12",117,12/15/16,
52,"Hamburger 4"" 12",116,12/16/16,
52,"Hamburger 4"" 12",364,12/17/16,
52,"Hamburger 4"" 12",180,12/20/16,
52,"Hamburger 4"" 12",149,12/21/16,
52,"Hamburger 4"" 12",167,12/22/16,
52,"Hamburger 4"" 12",87,12/23/16,
52,"Hamburger 4"" 12",116,12/24/16,
52,"Hamburger 4"" 12",221,12/27/16,
52,"Hamburger 4"" 12",147,12/28/16,
52,"Hamburger 4"" 12",244,12/29/16,
52,"Hamburger 4"" 12",334,12/30/16,
52,"Hamburger 4"" 12",333,12/31/16,
54,"Hamburger sésame 4"" 12",683,1/2/16,
54,"Hamburger sésame 4"" 12",350,1/4/16,
54,"Hamburger sésame 4"" 12",848,1/5/16,
54,"Hamburger sésame 4"" 12",362,1/6/16,
54,"Hamburger sésame 4"" 12",800,1/7/16,
54,"Hamburger sésame 4"" 12",764,1/8/16,
54,"Hamburger sésame 4"" 12",1396,1/9/16,
54,"Hamburger sésame 4"" 12",6,1/11/16,
54,"Hamburger sésame 4"" 12",840,1/12/16,
54,"Hamburger sésame 4"" 12",592,1/13/16,
54,"Hamburger sésame 4"" 12",780,1/14/16,
54,"Hamburger sésame 4"" 12",659,1/15/16,
54,"Hamburger sésame 4"" 12",1246,1/16/16,
54,"Hamburger sésame 4"" 12",-1,1/18/16,
54,"Hamburger sésame 4"" 12",839,1/19/16,
54,"Hamburger sésame 4"" 12",511,1/20/16,
54,"Hamburger sésame 4"" 12",700,1/21/16,
54,"Hamburger sésame 4"" 12",649,1/22/16,
54,"Hamburger sésame 4"" 12",1196,1/23/16,
54,"Hamburger sésame 4"" 12",6,1/24/16,
54,"Hamburger sésame 4"" 12",826,1/26/16,
54,"Hamburger sésame 4"" 12",460,1/27/16,
54,"Hamburger sésame 4"" 12",762,1/28/16,
54,"Hamburger sésame 4"" 12",650,1/29/16,
54,"Hamburger sésame 4"" 12",1425,1/30/16,
54,"Hamburger sésame 4"" 12",900,2/2/16,
54,"Hamburger sésame 4"" 12",484,2/3/16,
54,"Hamburger sésame 4"" 12",842,2/4/16,
54,"Hamburger sésame 4"" 12",675,2/5/16,
54,"Hamburger sésame 4"" 12",1434,2/6/16,
54,"Hamburger sésame 4"" 12",14,2/8/16,
54,"Hamburger sésame 4"" 12",839,2/9/16,
54,"Hamburger sésame 4"" 12",483,2/10/16,
54,"Hamburger sésame 4"" 12",744,2/11/16,
54,"Hamburger sésame 4"" 12",673,2/12/16,
54,"Hamburger sésame 4"" 12",1121,2/13/16,
54,"Hamburger sésame 4"" 12",656,2/16/16,
54,"Hamburger sésame 4"" 12",528,2/17/16,
54,"Hamburger sésame 4"" 12",671,2/18/16,
54,"Hamburger sésame 4"" 12",693,2/19/16,
54,"Hamburger sésame 4"" 12",1148,2/20/16,
54,"Hamburger sésame 4"" 12",5,2/21/16,
54,"Hamburger sésame 4"" 12",8,2/22/16,
54,"Hamburger sésame 4"" 12",996,2/23/16,
54,"Hamburger sésame 4"" 12",512,2/24/16,
54,"Hamburger sésame 4"" 12",844,2/25/16,
54,"Hamburger sésame 4"" 12",724,2/26/16,
54,"Hamburger sésame 4"" 12",1282,2/27/16,
54,"Hamburger sésame 4"" 12",13,2/29/16,
54,"Hamburger sésame 4"" 12",853,3/1/16,
54,"Hamburger sésame 4"" 12",479,3/2/16,
54,"Hamburger sésame 4"" 12",836,3/3/16,
54,"Hamburger sésame 4"" 12",688,3/4/16,
54,"Hamburger sésame 4"" 12",1375,3/5/16,
54,"Hamburger sésame 4"" 12",930,3/8/16,
54,"Hamburger sésame 4"" 12",547,3/9/16,
54,"Hamburger sésame 4"" 12",958,3/10/16,
54,"Hamburger sésame 4"" 12",857,3/11/16,
54,"Hamburger sésame 4"" 12",1567,3/12/16,
54,"Hamburger sésame 4"" 12",2,3/14/16,
54,"Hamburger sésame 4"" 12",1117,3/15/16,
54,"Hamburger sésame 4"" 12",550,3/16/16,
54,"Hamburger sésame 4"" 12",1048,3/17/16,
54,"Hamburger sésame 4"" 12",848,3/18/16,
54,"Hamburger sésame 4"" 12",1577,3/19/16,
54,"Hamburger sésame 4"" 12",1145,3/22/16,
54,"Hamburger sésame 4"" 12",644,3/23/16,
54,"Hamburger sésame 4"" 12",1178,3/24/16,
54,"Hamburger sésame 4"" 12",187,3/25/16,
54,"Hamburger sésame 4"" 12",1582,3/26/16,
54,"Hamburger sésame 4"" 12",882,3/29/16,
54,"Hamburger sésame 4"" 12",650,3/30/16,
54,"Hamburger sésame 4"" 12",889,3/31/16,
54,"Hamburger sésame 4"" 12",963,4/1/16,
54,"Hamburger sésame 4"" 12",1482,4/2/16,
54,"Hamburger sésame 4"" 12",6,4/4/16,
54,"Hamburger sésame 4"" 12",1166,4/5/16,
54,"Hamburger sésame 4"" 12",663,4/6/16,
54,"Hamburger sésame 4"" 12",1069,4/7/16,
54,"Hamburger sésame 4"" 12",771,4/8/16,
54,"Hamburger sésame 4"" 12",1738,4/9/16,
54,"Hamburger sésame 4"" 12",1128,4/12/16,
54,"Hamburger sésame 4"" 12",640,4/13/16,
54,"Hamburger sésame 4"" 12",1222,4/14/16,
54,"Hamburger sésame 4"" 12",1379,4/15/16,
54,"Hamburger sésame 4"" 12",2320,4/16/16,
54,"Hamburger sésame 4"" 12",10,4/18/16,
54,"Hamburger sésame 4"" 12",1734,4/19/16,
54,"Hamburger sésame 4"" 12",972,4/20/16,
54,"Hamburger sésame 4"" 12",1923,4/21/16,
54,"Hamburger sésame 4"" 12",1537,4/22/16,
54,"Hamburger sésame 4"" 12",2897,4/23/16,
54,"Hamburger sésame 4"" 12",21,4/25/16,
54,"Hamburger sésame 4"" 12",1624,4/26/16,
54,"Hamburger sésame 4"" 12",899,4/27/16,
54,"Hamburger sésame 4"" 12",1667,4/28/16,
54,"Hamburger sésame 4"" 12",1508,4/29/16,
54,"Hamburger sésame 4"" 12",2347,4/30/16,
54,"Hamburger sésame 4"" 12",83,5/2/16,
54,"Hamburger sésame 4"" 12",1727,5/3/16,
54,"Hamburger sésame 4"" 12",883,5/4/16,
54,"Hamburger sésame 4"" 12",1934,5/5/16,
54,"Hamburger sésame 4"" 12",1713,5/6/16,
54,"Hamburger sésame 4"" 12",2805,5/7/16,
54,"Hamburger sésame 4"" 12",59,5/9/16,
54,"Hamburger sésame 4"" 12",1984,5/10/16,
54,"Hamburger sésame 4"" 12",876,5/11/16,
54,"Hamburger sésame 4"" 12",2007,5/12/16,
54,"Hamburger sésame 4"" 12",1601,5/13/16,
54,"Hamburger sésame 4"" 12",2498,5/14/16,
54,"Hamburger sésame 4"" 12",45,5/16/16,
54,"Hamburger sésame 4"" 12",1643,5/17/16,
54,"Hamburger sésame 4"" 12",1156,5/18/16,
54,"Hamburger sésame 4"" 12",2465,5/19/16,
54,"Hamburger sésame 4"" 12",2527,5/20/16,
54,"Hamburger sésame 4"" 12",2725,5/21/16,
54,"Hamburger sésame 4"" 12",35,5/22/16,
54,"Hamburger sésame 4"" 12",5,5/23/16,
54,"Hamburger sésame 4"" 12",1557,5/24/16,
54,"Hamburger sésame 4"" 12",1259,5/25/16,
54,"Hamburger sésame 4"" 12",2674,5/26/16,
54,"Hamburger sésame 4"" 12",2198,5/27/16,
54,"Hamburger sésame 4"" 12",3190,5/28/16,
54,"Hamburger sésame 4"" 12",82,5/30/16,
54,"Hamburger sésame 4"" 12",2258,5/31/16,
54,"Hamburger sésame 4"" 12",1347,6/1/16,
54,"Hamburger sésame 4"" 12",2051,6/2/16,
54,"Hamburger sésame 4"" 12",2020,6/3/16,
54,"Hamburger sésame 4"" 12",3227,6/4/16,
54,"Hamburger sésame 4"" 12",109,6/6/16,
54,"Hamburger sésame 4"" 12",1158,6/7/16,
54,"Hamburger sésame 4"" 12",1232,6/8/16,
54,"Hamburger sésame 4"" 12",1869,6/9/16,
54,"Hamburger sésame 4"" 12",2098,6/10/16,
54,"Hamburger sésame 4"" 12",2681,6/11/16,
54,"Hamburger sésame 4"" 12",59,6/13/16,
54,"Hamburger sésame 4"" 12",1558,6/14/16,
54,"Hamburger sésame 4"" 12",1076,6/15/16,
54,"Hamburger sésame 4"" 12",2119,6/16/16,
54,"Hamburger sésame 4"" 12",2364,6/17/16,
54,"Hamburger sésame 4"" 12",3499,6/18/16,
54,"Hamburger sésame 4"" 12",0,6/19/16,
54,"Hamburger sésame 4"" 12",52,6/20/16,
54,"Hamburger sésame 4"" 12",1416,6/21/16,
54,"Hamburger sésame 4"" 12",1511,6/22/16,
54,"Hamburger sésame 4"" 12",2221,6/23/16,
54,"Hamburger sésame 4"" 12",2256,6/24/16,
54,"Hamburger sésame 4"" 12",3141,6/25/16,
54,"Hamburger sésame 4"" 12",69,6/27/16,
54,"Hamburger sésame 4"" 12",660,6/28/16,
54,"Hamburger sésame 4"" 12",1981,6/29/16,
54,"Hamburger sésame 4"" 12",2276,6/30/16,
54,"Hamburger sésame 4"" 12",48,7/1/16,
54,"Hamburger sésame 4"" 12",3817,7/2/16,
54,"Hamburger sésame 4"" 12",17,7/3/16,
54,"Hamburger sésame 4"" 12",16,7/4/16,
54,"Hamburger sésame 4"" 12",2405,7/5/16,
54,"Hamburger sésame 4"" 12",1526,7/6/16,
54,"Hamburger sésame 4"" 12",2456,7/7/16,
54,"Hamburger sésame 4"" 12",2324,7/8/16,
54,"Hamburger sésame 4"" 12",3059,7/9/16,
54,"Hamburger sésame 4"" 12",62,7/11/16,
54,"Hamburger sésame 4"" 12",1770,7/12/16,
54,"Hamburger sésame 4"" 12",1041,7/13/16,
54,"Hamburger sésame 4"" 12",1887,7/14/16,
54,"Hamburger sésame 4"" 12",1851,7/15/16,
54,"Hamburger sésame 4"" 12",3154,7/16/16,
54,"Hamburger sésame 4"" 12",57,7/18/16,
54,"Hamburger sésame 4"" 12",1710,7/19/16,
54,"Hamburger sésame 4"" 12",1223,7/20/16,
54,"Hamburger sésame 4"" 12",2054,7/21/16,
54,"Hamburger sésame 4"" 12",2261,7/22/16,
54,"Hamburger sésame 4"" 12",3334,7/23/16,
54,"Hamburger sésame 4"" 12",74,7/25/16,
54,"Hamburger sésame 4"" 12",1928,7/26/16,
54,"Hamburger sésame 4"" 12",1151,7/27/16,
54,"Hamburger sésame 4"" 12",2374,7/28/16,
54,"Hamburger sésame 4"" 12",2362,7/29/16,
54,"Hamburger sésame 4"" 12",3247,7/30/16,
54,"Hamburger sésame 4"" 12",56,8/1/16,
54,"Hamburger sésame 4"" 12",2148,8/2/16,
54,"Hamburger sésame 4"" 12",1242,8/3/16,
54,"Hamburger sésame 4"" 12",2110,8/4/16,
54,"Hamburger sésame 4"" 12",2161,8/5/16,
54,"Hamburger sésame 4"" 12",3167,8/6/16,
54,"Hamburger sésame 4"" 12",36,8/8/16,
54,"Hamburger sésame 4"" 12",1930,8/9/16,
54,"Hamburger sésame 4"" 12",1164,8/10/16,
54,"Hamburger sésame 4"" 12",1953,8/11/16,
54,"Hamburger sésame 4"" 12",2064,8/12/16,
54,"Hamburger sésame 4"" 12",3043,8/13/16,
54,"Hamburger sésame 4"" 12",73,8/15/16,
54,"Hamburger sésame 4"" 12",1457,8/16/16,
54,"Hamburger sésame 4"" 12",868,8/17/16,
54,"Hamburger sésame 4"" 12",1631,8/18/16,
54,"Hamburger sésame 4"" 12",2056,8/19/16,
54,"Hamburger sésame 4"" 12",2797,8/20/16,
54,"Hamburger sésame 4"" 12",46,8/22/16,
54,"Hamburger sésame 4"" 12",1689,8/23/16,
54,"Hamburger sésame 4"" 12",898,8/24/16,
54,"Hamburger sésame 4"" 12",1796,8/25/16,
54,"Hamburger sésame 4"" 12",1823,8/26/16,
54,"Hamburger sésame 4"" 12",2879,8/27/16,
54,"Hamburger sésame 4"" 12",52,8/29/16,
54,"Hamburger sésame 4"" 12",1525,8/30/16,
54,"Hamburger sésame 4"" 12",1174,8/31/16,
54,"Hamburger sésame 4"" 12",1944,9/1/16,
54,"Hamburger sésame 4"" 12",1935,9/2/16,
54,"Hamburger sésame 4"" 12",2775,9/3/16,
54,"Hamburger sésame 4"" 12",42,9/4/16,
54,"Hamburger sésame 4"" 12",1,9/5/16,
54,"Hamburger sésame 4"" 12",1742,9/6/16,
54,"Hamburger sésame 4"" 12",947,9/7/16,
54,"Hamburger sésame 4"" 12",1685,9/8/16,
54,"Hamburger sésame 4"" 12",1751,9/9/16,
54,"Hamburger sésame 4"" 12",2519,9/10/16,
54,"Hamburger sésame 4"" 12",59,9/12/16,
54,"Hamburger sésame 4"" 12",1330,9/13/16,
54,"Hamburger sésame 4"" 12",738,9/14/16,
54,"Hamburger sésame 4"" 12",1383,9/15/16,
54,"Hamburger sésame 4"" 12",1343,9/16/16,
54,"Hamburger sésame 4"" 12",2070,9/17/16,
54,"Hamburger sésame 4"" 12",57,9/19/16,
54,"Hamburger sésame 4"" 12",1351,9/20/16,
54,"Hamburger sésame 4"" 12",665,9/21/16,
54,"Hamburger sésame 4"" 12",1488,9/22/16,
54,"Hamburger sésame 4"" 12",1540,9/23/16,
54,"Hamburger sésame 4"" 12",2171,9/24/16,
54,"Hamburger sésame 4"" 12",22,9/25/16,
54,"Hamburger sésame 4"" 12",54,9/26/16,
54,"Hamburger sésame 4"" 12",1286,9/27/16,
54,"Hamburger sésame 4"" 12",735,9/28/16,
54,"Hamburger sésame 4"" 12",1156,9/29/16,
54,"Hamburger sésame 4"" 12",1285,9/30/16,
54,"Hamburger sésame 4"" 12",1750,10/1/16,
54,"Hamburger sésame 4"" 12",23,10/3/16,
54,"Hamburger sésame 4"" 12",1262,10/4/16,
54,"Hamburger sésame 4"" 12",629,10/5/16,
54,"Hamburger sésame 4"" 12",1094,10/6/16,
54,"Hamburger sésame 4"" 12",992,10/7/16,
54,"Hamburger sésame 4"" 12",1695,10/8/16,
54,"Hamburger sésame 4"" 12",22,10/9/16,
54,"Hamburger sésame 4"" 12",859,10/11/16,
54,"Hamburger sésame 4"" 12",519,10/12/16,
54,"Hamburger sésame 4"" 12",989,10/13/16,
54,"Hamburger sésame 4"" 12",778,10/14/16,
54,"Hamburger sésame 4"" 12",1538,10/15/16,
54,"Hamburger sésame 4"" 12",30,10/17/16,
54,"Hamburger sésame 4"" 12",1067,10/18/16,
54,"Hamburger sésame 4"" 12",742,10/19/16,
54,"Hamburger sésame 4"" 12",1033,10/20/16,
54,"Hamburger sésame 4"" 12",874,10/21/16,
54,"Hamburger sésame 4"" 12",1592,10/22/16,
54,"Hamburger sésame 4"" 12",29,10/24/16,
54,"Hamburger sésame 4"" 12",904,10/25/16,
54,"Hamburger sésame 4"" 12",549,10/26/16,
54,"Hamburger sésame 4"" 12",1000,10/27/16,
54,"Hamburger sésame 4"" 12",851,10/28/16,
54,"Hamburger sésame 4"" 12",1545,10/29/16,
54,"Hamburger sésame 4"" 12",14,10/31/16,
54,"Hamburger sésame 4"" 12",934,11/1/16,
54,"Hamburger sésame 4"" 12",540,11/2/16,
54,"Hamburger sésame 4"" 12",990,11/3/16,
54,"Hamburger sésame 4"" 12",824,11/4/16,
54,"Hamburger sésame 4"" 12",1547,11/5/16,
54,"Hamburger sésame 4"" 12",18,11/7/16,
54,"Hamburger sésame 4"" 12",1130,11/8/16,
54,"Hamburger sésame 4"" 12",557,11/9/16,
54,"Hamburger sésame 4"" 12",948,11/10/16,
54,"Hamburger sésame 4"" 12",902,11/11/16,
54,"Hamburger sésame 4"" 12",1590,11/12/16,
54,"Hamburger sésame 4"" 12",24,11/14/16,
54,"Hamburger sésame 4"" 12",1056,11/15/16,
54,"Hamburger sésame 4"" 12",595,11/16/16,
54,"Hamburger sésame 4"" 12",985,11/17/16,
54,"Hamburger sésame 4"" 12",863,11/18/16,
54,"Hamburger sésame 4"" 12",1515,11/19/16,
54,"Hamburger sésame 4"" 12",26,11/21/16,
54,"Hamburger sésame 4"" 12",955,11/22/16,
54,"Hamburger sésame 4"" 12",585,11/23/16,
54,"Hamburger sésame 4"" 12",877,11/24/16,
54,"Hamburger sésame 4"" 12",766,11/25/16,
54,"Hamburger sésame 4"" 12",1445,11/26/16,
54,"Hamburger sésame 4"" 12",32,11/28/16,
54,"Hamburger sésame 4"" 12",952,11/29/16,
54,"Hamburger sésame 4"" 12",499,11/30/16,
54,"Hamburger sésame 4"" 12",863,12/1/16,
54,"Hamburger sésame 4"" 12",896,12/2/16,
54,"Hamburger sésame 4"" 12",1467,12/3/16,
54,"Hamburger sésame 4"" 12",29,12/5/16,
54,"Hamburger sésame 4"" 12",284,12/6/16,
54,"Hamburger sésame 4"" 12",446,12/7/16,
54,"Hamburger sésame 4"" 12",1055,12/8/16,
54,"Hamburger sésame 4"" 12",852,12/9/16,
54,"Hamburger sésame 4"" 12",1621,12/10/16,
54,"Hamburger sésame 4"" 12",32,12/12/16,
54,"Hamburger sésame 4"" 12",947,12/13/16,
54,"Hamburger sésame 4"" 12",484,12/14/16,
54,"Hamburger sésame 4"" 12",788,12/15/16,
54,"Hamburger sésame 4"" 12",700,12/16/16,
54,"Hamburger sésame 4"" 12",1288,12/17/16,
54,"Hamburger sésame 4"" 12",21,12/19/16,
54,"Hamburger sésame 4"" 12",840,12/20/16,
54,"Hamburger sésame 4"" 12",494,12/21/16,
54,"Hamburger sésame 4"" 12",771,12/22/16,
54,"Hamburger sésame 4"" 12",635,12/23/16,
54,"Hamburger sésame 4"" 12",838,12/24/16,
54,"Hamburger sésame 4"" 12",16,12/26/16,
54,"Hamburger sésame 4"" 12",654,12/27/16,
54,"Hamburger sésame 4"" 12",393,12/28/16,
54,"Hamburger sésame 4"" 12",670,12/29/16,
54,"Hamburger sésame 4"" 12",667,12/30/16,
54,"Hamburger sésame 4"" 12",996,12/31/16,
62,Hotdog grillé 12,562,1/2/16,
62,Hotdog grillé 12,211,1/4/16,
62,Hotdog grillé 12,677,1/5/16,
62,Hotdog grillé 12,466,1/6/16,
62,Hotdog grillé 12,909,1/7/16,
62,Hotdog grillé 12,537,1/8/16,
62,Hotdog grillé 12,882,1/9/16,
62,Hotdog grillé 12,4,1/11/16,
62,Hotdog grillé 12,838,1/12/16,
62,Hotdog grillé 12,361,1/13/16,
62,Hotdog grillé 12,627,1/14/16,
62,Hotdog grillé 12,534,1/15/16,
62,Hotdog grillé 12,912,1/16/16,
62,Hotdog grillé 12,740,1/19/16,
62,Hotdog grillé 12,416,1/20/16,
62,Hotdog grillé 12,897,1/21/16,
62,Hotdog grillé 12,536,1/22/16,
62,Hotdog grillé 12,1014,1/23/16,
62,Hotdog grillé 12,2,1/24/16,
62,Hotdog grillé 12,7,1/25/16,
62,Hotdog grillé 12,634,1/26/16,
62,Hotdog grillé 12,374,1/27/16,
62,Hotdog grillé 12,797,1/28/16,
62,Hotdog grillé 12,607,1/29/16,
62,Hotdog grillé 12,1073,1/30/16,
62,Hotdog grillé 12,3,2/1/16,
62,Hotdog grillé 12,809,2/2/16,
62,Hotdog grillé 12,886,2/3/16,
62,Hotdog grillé 12,795,2/4/16,
62,Hotdog grillé 12,539,2/5/16,
62,Hotdog grillé 12,1153,2/6/16,
62,Hotdog grillé 12,687,2/9/16,
62,Hotdog grillé 12,338,2/10/16,
62,Hotdog grillé 12,958,2/11/16,
62,Hotdog grillé 12,633,2/12/16,
62,Hotdog grillé 12,985,2/13/16,
62,Hotdog grillé 12,849,2/16/16,
62,Hotdog grillé 12,359,2/17/16,
62,Hotdog grillé 12,591,2/18/16,
62,Hotdog grillé 12,615,2/19/16,
62,Hotdog grillé 12,1090,2/20/16,
62,Hotdog grillé 12,9,2/22/16,
62,Hotdog grillé 12,814,2/23/16,
62,Hotdog grillé 12,458,2/24/16,
62,Hotdog grillé 12,639,2/25/16,
62,Hotdog grillé 12,830,2/26/16,
62,Hotdog grillé 12,1020,2/27/16,
62,Hotdog grillé 12,1111,3/1/16,
62,Hotdog grillé 12,315,3/2/16,
62,Hotdog grillé 12,990,3/3/16,
62,Hotdog grillé 12,519,3/4/16,
62,Hotdog grillé 12,1227,3/5/16,
62,Hotdog grillé 12,835,3/8/16,
62,Hotdog grillé 12,603,3/9/16,
62,Hotdog grillé 12,684,3/10/16,
62,Hotdog grillé 12,259,3/11/16,
62,Hotdog grillé 12,1641,3/12/16,
62,Hotdog grillé 12,1043,3/15/16,
62,Hotdog grillé 12,362,3/16/16,
62,Hotdog grillé 12,725,3/17/16,
62,Hotdog grillé 12,727,3/18/16,
62,Hotdog grillé 12,1163,3/19/16,
62,Hotdog grillé 12,947,3/22/16,
